league,date,side,position,teamname,adversa_team,gamelength,result,kills,deaths,assists,firstblood,firstdragon,firsttower,totalKills,totalDragons,totalBarons,totalTowers,totalInhibitors
LRN,2025-04-22,Blue,team,LYON Academy,Fuego,39.87,1,28,19,72,0.0,0.0,1.0,47,6.0,2.0,15.0,3.0
LRN,2025-04-22,Red,team,Fuego,LYON Academy,39.87,0,19,28,46,1.0,1.0,0.0,47,6.0,2.0,15.0,3.0
LRN,2025-04-22,Blue,team,LYON Academy,Fuego,58.48,0,27,35,63,1.0,1.0,1.0,62,9.0,4.0,19.0,4.0
LRN,2025-04-22,Red,team,Fuego,LYON Academy,58.48,1,35,27,81,0.0,0.0,0.0,62,9.0,4.0,19.0,4.0
LRN,2025-04-22,Blue,team,Fuego,LYON Academy,26.68,1,16,2,43,1.0,1.0,1.0,18,3.0,0.0,11.0,1.0
LRN,2025-04-22,Red,team,LYON Academy,Fuego,26.68,0,2,16,5,0.0,0.0,0.0,18,3.0,0.0,11.0,1.0
LCKC,2025-04-22,Blue,team,KT Rolster Challengers,DRX Challengers,37.65,1,24,20,61,0.0,0.0,1.0,44,5.0,1.0,12.0,3.0
LCKC,2025-04-22,Red,team,DRX Challengers,KT Rolster Challengers,37.65,0,20,24,36,1.0,1.0,0.0,44,5.0,1.0,12.0,3.0
LCKC,2025-04-22,Blue,team,DRX Challengers,KT Rolster Challengers,41.43,0,24,20,60,0.0,0.0,1.0,44,7.0,3.0,16.0,3.0
LCKC,2025-04-22,Red,team,KT Rolster Challengers,DRX Challengers,41.43,1,20,24,43,1.0,1.0,0.0,44,7.0,3.0,16.0,3.0
LPL,2025-04-22,Blue,team,Royal Never Give Up,LGD Gaming,27.5,0,4,22,6,0.0,0.0,1.0,26,4.0,1.0,11.0,1.0
LPL,2025-04-22,Red,team,LGD Gaming,Royal Never Give Up,27.5,1,22,4,54,1.0,1.0,0.0,26,4.0,1.0,11.0,1.0
PCS,2025-04-22,Blue,team,HELL PIGS,CTBC Flying Oyster Academy,42.7,1,46,33,116,1.0,0.0,0.0,79,7.0,2.0,15.0,1.0
PCS,2025-04-22,Red,team,CTBC Flying Oyster Academy,HELL PIGS,42.7,0,33,46,65,0.0,1.0,1.0,79,7.0,2.0,15.0,1.0
LPL,2025-04-22,Blue,team,Royal Never Give Up,LGD Gaming,33.88,0,12,18,15,1.0,0.0,1.0,30,5.0,1.0,12.0,1.0
LPL,2025-04-22,Red,team,LGD Gaming,Royal Never Give Up,33.88,1,18,12,42,0.0,1.0,0.0,30,5.0,1.0,12.0,1.0
PCS,2025-04-22,Blue,team,CTBC Flying Oyster Academy,HELL PIGS,31.92,1,21,11,36,1.0,1.0,1.0,32,4.0,1.0,12.0,3.0
PCS,2025-04-22,Red,team,HELL PIGS,CTBC Flying Oyster Academy,31.92,0,11,21,15,0.0,0.0,0.0,32,4.0,1.0,12.0,3.0
LCKC,2025-04-22,Blue,team,T1 Esports Academy,Gen.G Global Academy,29.35,1,15,4,35,0.0,1.0,1.0,19,4.0,1.0,13.0,1.0
LCKC,2025-04-22,Red,team,Gen.G Global Academy,T1 Esports Academy,29.35,0,4,15,8,1.0,0.0,0.0,19,4.0,1.0,13.0,1.0
PCS,2025-04-22,Blue,team,Frank Esports,TALON Academy,28.92,1,21,5,50,1.0,1.0,1.0,26,4.0,1.0,8.0,1.0
PCS,2025-04-22,Red,team,TALON Academy,Frank Esports,28.92,0,5,21,9,0.0,0.0,0.0,26,4.0,1.0,8.0,1.0
LCKC,2025-04-22,Blue,team,Gen.G Global Academy,T1 Esports Academy,34.07,0,15,26,34,1.0,0.0,0.0,41,5.0,0.0,12.0,1.0
LCKC,2025-04-22,Red,team,T1 Esports Academy,Gen.G Global Academy,34.07,1,26,15,74,0.0,1.0,1.0,41,5.0,0.0,12.0,1.0
LPL,2025-04-22,Blue,team,ThunderTalk Gaming,Team WE,31.43,0,12,21,31,0.0,1.0,0.0,33,5.0,1.0,11.0,2.0
LPL,2025-04-22,Red,team,Team WE,ThunderTalk Gaming,31.43,1,21,12,59,1.0,0.0,1.0,33,5.0,1.0,11.0,2.0
PCS,2025-04-22,Blue,team,TALON Academy,Frank Esports,29.05,1,22,8,46,1.0,1.0,1.0,30,3.0,1.0,15.0,2.0
PCS,2025-04-22,Red,team,Frank Esports,TALON Academy,29.05,0,7,22,14,0.0,0.0,0.0,29,3.0,1.0,15.0,2.0
LPL,2025-04-22,Blue,team,ThunderTalk Gaming,Team WE,34.4,0,4,26,12,0.0,0.0,0.0,30,5.0,1.0,14.0,3.0
LPL,2025-04-22,Red,team,Team WE,ThunderTalk Gaming,34.4,1,26,4,67,1.0,1.0,1.0,30,5.0,1.0,14.0,3.0
PCS,2025-04-22,Blue,team,Frank Esports,TALON Academy,31.95,0,13,25,20,0.0,0.0,1.0,38,4.0,1.0,11.0,1.0
PCS,2025-04-22,Red,team,TALON Academy,Frank Esports,31.95,1,25,13,58,1.0,1.0,0.0,38,4.0,1.0,11.0,1.0
HLL,2025-04-22,Blue,team,Gamespace Mediterranean College Esports,Team Phantasma,27.2,1,13,7,31,0.0,1.0,1.0,20,4.0,0.0,10.0,1.0
HLL,2025-04-22,Red,team,Team Phantasma,Gamespace Mediterranean College Esports,27.2,0,7,13,12,1.0,0.0,0.0,20,4.0,0.0,10.0,1.0
HLL,2025-04-22,Blue,team,Team Insidious,Actions Per Minute,31.42,1,16,9,30,0.0,1.0,1.0,25,5.0,1.0,13.0,3.0
HLL,2025-04-22,Red,team,Actions Per Minute,Team Insidious,31.42,0,9,16,21,1.0,0.0,0.0,25,5.0,1.0,13.0,3.0
HM,2025-04-22,Blue,team,BRUTE,eSuba,30.77,1,18,9,53,1.0,0.0,1.0,27,5.0,1.0,14.0,1.0
HM,2025-04-22,Red,team,eSuba,BRUTE,30.77,0,9,18,19,0.0,1.0,0.0,27,5.0,1.0,14.0,1.0
HLL,2025-04-22,Blue,team,WLGaming Esports,GOAL,31.1,1,28,9,72,0.0,1.0,1.0,37,5.0,1.0,14.0,2.0
HLL,2025-04-22,Red,team,GOAL,WLGaming Esports,31.1,0,9,28,19,1.0,0.0,0.0,37,5.0,1.0,14.0,2.0
HM,2025-04-22,Blue,team,BRUTE,eSuba,36.07,0,21,18,51,1.0,0.0,1.0,39,5.0,1.0,13.0,1.0
HM,2025-04-22,Red,team,eSuba,BRUTE,36.07,1,18,21,43,0.0,1.0,0.0,39,5.0,1.0,13.0,1.0
RL,2025-04-22,Blue,team,Zero Tenacity,Forsaken,41.53,1,45,33,121,1.0,0.0,1.0,78,6.0,3.0,17.0,8.0
RL,2025-04-22,Red,team,Forsaken,Zero Tenacity,41.53,0,33,45,85,0.0,1.0,0.0,78,6.0,3.0,17.0,8.0
HLL,2025-04-22,Blue,team,Zerolag Esports,Team Paradox,30.42,1,20,1,41,1.0,1.0,1.0,21,5.0,1.0,14.0,1.0
HLL,2025-04-22,Red,team,Team Paradox,Zerolag Esports,30.42,0,1,20,2,0.0,0.0,0.0,21,5.0,1.0,14.0,1.0
HM,2025-04-22,Blue,team,eSuba,BRUTE,32.33,1,24,10,56,1.0,1.0,0.0,34,4.0,1.0,11.0,1.0
HM,2025-04-22,Red,team,BRUTE,eSuba,32.33,0,10,24,26,0.0,0.0,1.0,34,4.0,1.0,11.0,1.0
PRM,2025-04-22,Blue,team,Berlin International Gaming,ROSSMANN Centaurs,33.47,1,28,17,45,0.0,0.0,1.0,45,5.0,2.0,13.0,1.0
PRM,2025-04-22,Red,team,ROSSMANN Centaurs,Berlin International Gaming,33.47,0,17,28,23,1.0,1.0,0.0,45,5.0,2.0,13.0,1.0
LVP SL,2025-04-22,Blue,team,LUA Gaming,ZETA,29.15,1,26,6,54,1.0,0.0,1.0,32,3.0,1.0,12.0,2.0
LVP SL,2025-04-22,Red,team,ZETA,LUA Gaming,29.15,0,6,26,12,0.0,1.0,0.0,32,3.0,1.0,12.0,2.0
RL,2025-04-22,Blue,team,Zero Tenacity,Forsaken,25.68,1,18,4,34,1.0,1.0,1.0,22,3.0,0.0,10.0,1.0
RL,2025-04-22,Red,team,Forsaken,Zero Tenacity,25.68,0,4,18,6,0.0,0.0,0.0,22,3.0,0.0,10.0,1.0
LVP SL,2025-04-22,Blue,team,Guasones,Movistar KOI Fénix,25.17,0,6,20,11,0.0,1.0,0.0,26,2.0,0.0,11.0,3.0
LVP SL,2025-04-22,Red,team,Movistar KOI Fénix,Guasones,25.17,1,20,6,30,1.0,0.0,1.0,26,2.0,0.0,11.0,3.0
PRM,2025-04-22,Blue,team,ROSSMANN Centaurs,Berlin International Gaming,24.78,1,18,6,31,1.0,1.0,1.0,24,3.0,0.0,9.0,1.0
PRM,2025-04-22,Red,team,Berlin International Gaming,ROSSMANN Centaurs,24.78,0,6,18,14,0.0,0.0,0.0,24,3.0,0.0,9.0,1.0
HM,2025-04-22,Blue,team,Tan'i eSports CZ,Entropiq,29.97,0,2,15,3,1.0,0.0,1.0,17,4.0,1.0,12.0,1.0
HM,2025-04-22,Red,team,Entropiq,Tan'i eSports CZ,29.97,1,15,2,29,0.0,1.0,0.0,17,4.0,1.0,12.0,1.0
RL,2025-04-22,Blue,team,StormMedia Fajnie Mieć Skład,Back2TheGame,29.9,0,7,21,14,1.0,0.0,1.0,28,5.0,1.0,15.0,1.0
RL,2025-04-22,Red,team,Back2TheGame,StormMedia Fajnie Mieć Skład,29.9,1,21,7,43,0.0,1.0,0.0,28,5.0,1.0,15.0,1.0
LVP SL,2025-04-22,Blue,team,Veni Vidi Vici,Ramboot Club,33.45,1,19,7,39,1.0,0.0,1.0,26,5.0,1.0,14.0,2.0
LVP SL,2025-04-22,Red,team,Ramboot Club,Veni Vidi Vici,33.45,0,7,19,19,0.0,1.0,0.0,26,5.0,1.0,14.0,2.0
PRM,2025-04-22,Blue,team,Berlin International Gaming,ROSSMANN Centaurs,24.25,1,20,7,35,1.0,1.0,0.0,27,4.0,0.0,11.0,2.0
PRM,2025-04-22,Red,team,ROSSMANN Centaurs,Berlin International Gaming,24.25,0,7,20,11,0.0,0.0,1.0,27,4.0,0.0,11.0,2.0
PRM,2025-04-22,Blue,team,E WIE EINFACH E-SPORTS,Kaufland Hangry Knights,28.4,0,7,27,10,1.0,0.0,0.0,34,4.0,1.0,14.0,2.0
PRM,2025-04-22,Red,team,Kaufland Hangry Knights,E WIE EINFACH E-SPORTS,28.4,1,27,7,48,0.0,1.0,1.0,34,4.0,1.0,14.0,2.0
HM,2025-04-22,Blue,team,Tan'i eSports CZ,Entropiq,33.37,0,11,25,31,0.0,0.0,0.0,36,4.0,1.0,16.0,2.0
HM,2025-04-22,Red,team,Entropiq,Tan'i eSports CZ,33.37,1,25,11,59,1.0,1.0,1.0,36,4.0,1.0,16.0,2.0
ROL,2025-04-22,Blue,team,mCon esports,Jörmungang,33.58,1,27,8,62,1.0,0.0,1.0,35,5.0,1.0,12.0,2.0
ROL,2025-04-22,Red,team,Jörmungang,mCon esports,33.58,0,8,27,20,0.0,1.0,0.0,35,5.0,1.0,12.0,2.0
ROL,2025-04-22,Blue,team,Aurora,Senshi eSports,25.78,0,5,27,10,0.0,0.0,1.0,32,3.0,0.0,12.0,3.0
ROL,2025-04-22,Red,team,Senshi eSports,Aurora,25.78,1,26,5,61,1.0,1.0,0.0,31,3.0,0.0,12.0,3.0
RL,2025-04-22,Blue,team,Back2TheGame,StormMedia Fajnie Mieć Skład,40.1,0,21,21,69,1.0,0.0,1.0,42,6.0,2.0,16.0,2.0
RL,2025-04-22,Red,team,StormMedia Fajnie Mieć Skład,Back2TheGame,40.1,1,21,21,56,0.0,1.0,0.0,42,6.0,2.0,16.0,2.0
LVP SL,2025-04-22,Blue,team,Barça eSports,UCAM Esports,28.28,1,15,7,27,0.0,1.0,1.0,22,4.0,1.0,13.0,3.0
LVP SL,2025-04-22,Red,team,UCAM Esports,Barça eSports,28.28,0,7,15,21,1.0,0.0,0.0,22,4.0,1.0,13.0,3.0
PRM,2025-04-22,Blue,team,Kaufland Hangry Knights,E WIE EINFACH E-SPORTS,28.77,1,22,10,45,0.0,0.0,1.0,32,3.0,0.0,9.0,1.0
PRM,2025-04-22,Red,team,E WIE EINFACH E-SPORTS,Kaufland Hangry Knights,28.77,0,10,22,27,1.0,1.0,0.0,32,3.0,0.0,9.0,1.0
LRS,2025-04-22,Blue,team,Sicar Esports,Team Evermeet,28.97,1,15,7,33,0.0,1.0,1.0,22,4.0,1.0,12.0,2.0
LRS,2025-04-22,Red,team,Team Evermeet,Sicar Esports,28.97,0,7,15,8,1.0,0.0,0.0,22,4.0,1.0,12.0,2.0
ROL,2025-04-22,Blue,team,Aurora,Senshi eSports,44.15,1,33,21,89,0.0,0.0,1.0,54,6.0,3.0,13.0,1.0
ROL,2025-04-22,Red,team,Senshi eSports,Aurora,44.15,0,21,33,49,1.0,1.0,0.0,54,6.0,3.0,13.0,1.0
LVP SL,2025-04-22,Blue,team,GIANTX Pride,Los Heretics,34.6,1,14,9,32,0.0,0.0,1.0,23,5.0,2.0,13.0,3.0
LVP SL,2025-04-22,Red,team,Los Heretics,GIANTX Pride,34.6,0,9,14,13,1.0,1.0,0.0,23,5.0,2.0,13.0,3.0
LRS,2025-04-22,Blue,team,Team Evermeet,Sicar Esports,46.93,0,22,16,59,1.0,1.0,0.0,38,7.0,3.0,15.0,3.0
LRS,2025-04-22,Red,team,Sicar Esports,Team Evermeet,46.93,1,16,22,32,0.0,0.0,1.0,38,7.0,3.0,15.0,3.0
RL,2025-04-22,Blue,team,StormMedia Fajnie Mieć Skład,Back2TheGame,24.93,1,22,8,57,1.0,0.0,1.0,30,3.0,0.0,8.0,1.0
RL,2025-04-22,Red,team,Back2TheGame,StormMedia Fajnie Mieć Skład,24.93,0,8,22,16,0.0,1.0,0.0,30,3.0,0.0,8.0,1.0
CD,2025-04-22,Blue,team,Vivo Keyd Stars Academy,Stellae Gaming,43.6,1,17,12,41,1.0,0.0,1.0,29,7.0,3.0,15.0,1.0
CD,2025-04-22,Red,team,Stellae Gaming,Vivo Keyd Stars Academy,43.6,0,12,17,39,0.0,1.0,0.0,29,7.0,3.0,15.0,1.0
ROL,2025-04-22,Blue,team,Aurora,Senshi eSports,38.17,0,12,21,19,1.0,0.0,1.0,33,6.0,2.0,17.0,4.0
ROL,2025-04-22,Red,team,Senshi eSports,Aurora,38.17,1,21,12,49,0.0,1.0,0.0,33,6.0,2.0,17.0,4.0
LRS,2025-04-22,Blue,team,Maze Gaming,WAP Esports,27.43,1,30,3,63,1.0,1.0,1.0,33,4.0,1.0,12.0,3.0
LRS,2025-04-22,Red,team,WAP Esports,Maze Gaming,27.43,0,3,30,5,0.0,0.0,0.0,33,4.0,1.0,12.0,3.0
CD,2025-04-22,Blue,team,Stellae Gaming,Vivo Keyd Stars Academy,28.08,1,21,9,48,1.0,1.0,1.0,30,3.0,1.0,11.0,1.0
CD,2025-04-22,Red,team,Vivo Keyd Stars Academy,Stellae Gaming,28.08,0,9,21,20,0.0,0.0,0.0,30,3.0,1.0,11.0,1.0
CD,2025-04-22,Blue,team,Vivo Keyd Stars Academy,Stellae Gaming,34.22,0,16,15,36,1.0,1.0,0.0,31,4.0,0.0,10.0,1.0
CD,2025-04-22,Red,team,Stellae Gaming,Vivo Keyd Stars Academy,34.22,1,15,16,28,0.0,0.0,1.0,31,4.0,0.0,10.0,1.0
LRS,2025-04-22,Blue,team,WAP Esports,Maze Gaming,29.18,1,26,12,67,1.0,0.0,1.0,38,4.0,1.0,12.0,2.0
LRS,2025-04-22,Red,team,Maze Gaming,WAP Esports,29.18,0,12,26,29,0.0,1.0,0.0,38,4.0,1.0,12.0,2.0
LRS,2025-04-22,Blue,team,Maze Gaming,WAP Esports,51.65,0,20,29,45,0.0,1.0,1.0,49,8.0,3.0,19.0,4.0
LRS,2025-04-22,Red,team,WAP Esports,Maze Gaming,51.65,1,29,20,69,1.0,0.0,0.0,49,8.0,3.0,19.0,4.0
CD,2025-04-22,Blue,team,KaBuM! Ilha das Lendas,Dopamina E-Sport,28.02,1,25,6,53,1.0,1.0,1.0,31,4.0,1.0,12.0,1.0
CD,2025-04-22,Red,team,Dopamina E-Sport,KaBuM! Ilha das Lendas,28.02,0,6,25,16,0.0,0.0,0.0,31,4.0,1.0,12.0,1.0
CD,2025-04-22,Blue,team,KaBuM! Ilha das Lendas,Dopamina E-Sport,28.13,1,17,4,40,0.0,0.0,1.0,21,4.0,1.0,11.0,1.0
CD,2025-04-22,Red,team,Dopamina E-Sport,KaBuM! Ilha das Lendas,28.13,0,4,17,3,1.0,1.0,0.0,21,4.0,1.0,11.0,1.0
LCK,2025-04-23,Blue,team,DRX,KT Rolster,40.93,0,15,14,34,0.0,1.0,1.0,29,6.0,2.0,13.0,2.0
LCK,2025-04-23,Red,team,KT Rolster,DRX,40.93,1,14,15,37,1.0,0.0,0.0,29,6.0,2.0,13.0,2.0
PCS,2025-04-23,Blue,team,Deep Cross Gaming,HELL PIGS,25.97,1,24,6,50,0.0,1.0,1.0,30,3.0,0.0,9.0,2.0
PCS,2025-04-23,Red,team,HELL PIGS,Deep Cross Gaming,25.97,0,6,24,13,1.0,0.0,0.0,30,3.0,0.0,9.0,2.0
LCK,2025-04-23,Blue,team,DRX,KT Rolster,28.75,0,4,21,13,0.0,0.0,0.0,25,4.0,1.0,14.0,2.0
LCK,2025-04-23,Red,team,KT Rolster,DRX,28.75,1,21,4,56,1.0,1.0,1.0,25,4.0,1.0,14.0,2.0
LPL,2025-04-23,Blue,team,Oh My God,LNG Esports,28.5,0,3,18,7,0.0,0.0,1.0,21,4.0,1.0,11.0,1.0
LPL,2025-04-23,Red,team,LNG Esports,Oh My God,28.5,1,18,3,53,1.0,1.0,0.0,21,4.0,1.0,11.0,1.0
PCS,2025-04-23,Blue,team,HELL PIGS,Deep Cross Gaming,29.05,0,11,37,21,0.0,1.0,0.0,48,2.0,1.0,11.0,1.0
PCS,2025-04-23,Red,team,Deep Cross Gaming,HELL PIGS,29.05,1,37,11,84,1.0,0.0,1.0,48,2.0,1.0,11.0,1.0
LPL,2025-04-23,Blue,team,Oh My God,LNG Esports,28.37,0,6,17,18,1.0,0.0,0.0,23,3.0,1.0,10.0,1.0
LPL,2025-04-23,Red,team,LNG Esports,Oh My God,28.37,1,17,6,42,0.0,1.0,1.0,23,3.0,1.0,10.0,1.0
LCK,2025-04-23,Blue,team,Nongshim RedForce,BNK FEARX,30.53,1,30,15,75,1.0,0.0,1.0,45,5.0,1.0,10.0,1.0
LCK,2025-04-23,Red,team,BNK FEARX,Nongshim RedForce,30.53,0,15,30,40,0.0,1.0,0.0,45,5.0,1.0,10.0,1.0
PCS,2025-04-23,Blue,team,West Point Esports,TALON Academy,29.43,1,36,24,56,1.0,1.0,1.0,60,4.0,1.0,11.0,3.0
PCS,2025-04-23,Red,team,TALON Academy,West Point Esports,29.43,0,24,36,50,0.0,0.0,0.0,60,4.0,1.0,11.0,3.0
LCK,2025-04-23,Blue,team,BNK FEARX,Nongshim RedForce,32.43,0,17,22,48,0.0,1.0,0.0,39,3.0,1.0,13.0,3.0
LCK,2025-04-23,Red,team,Nongshim RedForce,BNK FEARX,32.43,1,22,17,51,1.0,0.0,1.0,39,3.0,1.0,13.0,3.0
LPL,2025-04-23,Blue,team,Top Esports,Ninjas in Pyjamas,29.4,1,18,13,36,1.0,0.0,1.0,31,4.0,0.0,9.0,1.0
LPL,2025-04-23,Red,team,Ninjas in Pyjamas,Top Esports,29.4,0,13,18,31,0.0,1.0,0.0,31,4.0,0.0,9.0,1.0
PCS,2025-04-23,Blue,team,TALON Academy,West Point Esports,25.07,0,12,24,23,1.0,0.0,0.0,36,3.0,0.0,11.0,2.0
PCS,2025-04-23,Red,team,West Point Esports,TALON Academy,25.07,1,24,12,42,0.0,1.0,1.0,36,3.0,0.0,11.0,2.0
LPL,2025-04-23,Blue,team,Ninjas in Pyjamas,Top Esports,54.05,1,40,24,110,1.0,1.0,1.0,64,6.0,4.0,20.0,7.0
LPL,2025-04-23,Red,team,Top Esports,Ninjas in Pyjamas,54.05,0,24,40,60,0.0,0.0,0.0,64,6.0,4.0,20.0,7.0
LPL,2025-04-23,Blue,team,Top Esports,Ninjas in Pyjamas,27.83,1,24,7,64,1.0,0.0,0.0,31,4.0,0.0,10.0,1.0
LPL,2025-04-23,Red,team,Ninjas in Pyjamas,Top Esports,27.83,0,7,24,14,0.0,1.0,1.0,31,4.0,0.0,10.0,1.0
HLL,2025-04-23,Blue,team,Zerolag Esports,GOAL,29.85,0,12,34,23,0.0,1.0,0.0,46,4.0,1.0,14.0,1.0
HLL,2025-04-23,Red,team,GOAL,Zerolag Esports,29.85,1,34,12,92,1.0,0.0,1.0,46,4.0,1.0,14.0,1.0
HLL,2025-04-23,Blue,team,WLGaming Esports,Team Phantasma,33.25,0,13,29,26,1.0,0.0,0.0,42,5.0,1.0,11.0,1.0
HLL,2025-04-23,Red,team,Team Phantasma,WLGaming Esports,33.25,1,29,13,64,0.0,1.0,1.0,42,5.0,1.0,11.0,1.0
RL,2025-04-23,Blue,team,MY STAR,LODIS,33.78,1,27,11,62,1.0,1.0,1.0,38,6.0,2.0,11.0,1.0
RL,2025-04-23,Red,team,LODIS,MY STAR,33.78,0,11,27,32,0.0,0.0,0.0,38,6.0,2.0,11.0,1.0
LVP SL,2025-04-23,Blue,team,Ramboot Club,Guasones,26.97,1,19,6,47,1.0,1.0,1.0,25,3.0,0.0,11.0,1.0
LVP SL,2025-04-23,Red,team,Guasones,Ramboot Club,26.97,0,6,19,13,0.0,0.0,0.0,25,3.0,0.0,11.0,1.0
AL,2025-04-23,Blue,team,One More Esports,Fog Esports,33.57,1,31,16,75,0.0,1.0,1.0,47,5.0,1.0,13.0,2.0
AL,2025-04-23,Red,team,Fog Esports,One More Esports,33.57,0,15,31,35,1.0,0.0,0.0,46,5.0,1.0,13.0,2.0
HLL,2025-04-23,Blue,team,Gamespace Mediterranean College Esports,Actions Per Minute,24.37,1,21,9,50,1.0,0.0,1.0,30,4.0,0.0,11.0,1.0
HLL,2025-04-23,Red,team,Actions Per Minute,Gamespace Mediterranean College Esports,24.37,0,9,21,14,0.0,1.0,0.0,30,4.0,0.0,11.0,1.0
NLC,2025-04-23,Blue,team,Rich Gang,DMG Esports,33.75,0,8,23,13,0.0,0.0,0.0,31,4.0,2.0,12.0,2.0
NLC,2025-04-23,Red,team,DMG Esports,Rich Gang,33.75,1,23,8,57,1.0,1.0,1.0,31,4.0,2.0,12.0,2.0
LIT,2025-04-23,Blue,team,Zena Esports,aNc Legends,29.62,1,21,11,36,1.0,1.0,1.0,32,4.0,1.0,12.0,1.0
LIT,2025-04-23,Red,team,aNc Legends,Zena Esports,29.62,0,11,21,21,0.0,0.0,0.0,32,4.0,1.0,12.0,1.0
LFL,2025-04-23,Blue,team,Vitality.Bee,Solary,35.27,1,17,10,55,0.0,1.0,1.0,27,5.0,1.0,13.0,3.0
LFL,2025-04-23,Red,team,Solary,Vitality.Bee,35.27,0,9,17,23,1.0,0.0,0.0,26,5.0,1.0,13.0,3.0
RL,2025-04-23,Blue,team,MY STAR,LODIS,48.6,0,13,24,35,1.0,1.0,0.0,37,8.0,3.0,17.0,4.0
RL,2025-04-23,Red,team,LODIS,MY STAR,48.6,1,24,13,70,0.0,0.0,1.0,37,8.0,3.0,17.0,4.0
LVP SL,2025-04-23,Blue,team,GIANTX Pride,ZETA,29.67,1,14,11,28,1.0,1.0,1.0,25,4.0,1.0,13.0,2.0
LVP SL,2025-04-23,Red,team,ZETA,GIANTX Pride,29.67,0,11,14,29,0.0,0.0,0.0,25,4.0,1.0,13.0,2.0
LIT,2025-04-23,Blue,team,Zena Esports,aNc Legends,29.27,1,22,10,53,0.0,0.0,1.0,32,4.0,1.0,13.0,3.0
LIT,2025-04-23,Red,team,aNc Legends,Zena Esports,29.27,0,10,22,17,1.0,1.0,0.0,32,4.0,1.0,13.0,3.0
NLC,2025-04-23,Blue,team,DMG Esports,Rich Gang,31.12,1,17,5,46,1.0,0.0,0.0,22,4.0,1.0,12.0,2.0
NLC,2025-04-23,Red,team,Rich Gang,DMG Esports,31.12,0,5,18,14,0.0,1.0,1.0,23,4.0,1.0,12.0,2.0
EBL,2025-04-23,Blue,team,Crvena zvezda Esports,Partizan Sangal,45.15,0,17,21,40,1.0,0.0,1.0,38,6.0,2.0,18.0,3.0
EBL,2025-04-23,Red,team,Partizan Sangal,Crvena zvezda Esports,45.15,1,21,17,54,0.0,1.0,0.0,38,6.0,2.0,18.0,3.0
LFL,2025-04-23,Blue,team,Gentle Mates,GameWard,37.75,1,11,9,29,0.0,0.0,1.0,20,6.0,2.0,14.0,2.0
LFL,2025-04-23,Red,team,GameWard,Gentle Mates,37.75,0,9,11,18,1.0,1.0,0.0,20,6.0,2.0,14.0,2.0
AL,2025-04-23,Blue,team,GnG Amazigh,Nigma Galaxy,31.07,1,30,18,57,0.0,1.0,1.0,48,4.0,1.0,12.0,3.0
AL,2025-04-23,Red,team,Nigma Galaxy,GnG Amazigh,31.07,0,18,30,30,1.0,0.0,0.0,48,4.0,1.0,12.0,3.0
LIT,2025-04-23,Blue,team,aNc Legends,Zena Esports,50.42,0,23,20,41,1.0,0.0,0.0,43,8.0,4.0,23.0,12.0
LIT,2025-04-23,Red,team,Zena Esports,aNc Legends,50.42,1,20,23,45,0.0,1.0,1.0,43,8.0,4.0,23.0,12.0
NLC,2025-04-23,Blue,team,DMG Esports,Rich Gang,27.22,1,20,13,58,0.0,0.0,1.0,33,4.0,0.0,14.0,1.0
NLC,2025-04-23,Red,team,Rich Gang,DMG Esports,27.22,0,13,20,21,1.0,1.0,0.0,33,4.0,0.0,14.0,1.0
LVP SL,2025-04-23,Blue,team,UCAM Esports,LUA Gaming,46.55,0,22,25,52,1.0,0.0,0.0,47,6.0,3.0,16.0,3.0
LVP SL,2025-04-23,Red,team,LUA Gaming,UCAM Esports,46.55,1,25,22,67,0.0,1.0,1.0,47,6.0,3.0,16.0,3.0
RL,2025-04-23,Blue,team,Forsaken,DOCISK,28.62,1,16,9,42,1.0,0.0,1.0,25,4.0,1.0,10.0,1.0
RL,2025-04-23,Red,team,DOCISK,Forsaken,28.62,0,9,16,21,0.0,1.0,0.0,25,4.0,1.0,10.0,1.0
EBL,2025-04-23,Blue,team,Crvena zvezda Esports,Partizan Sangal,28.6,1,27,13,68,1.0,0.0,0.0,40,3.0,1.0,11.0,1.0
EBL,2025-04-23,Red,team,Partizan Sangal,Crvena zvezda Esports,28.6,0,13,28,29,0.0,1.0,1.0,41,3.0,1.0,11.0,1.0
LFL,2025-04-23,Blue,team,Galions,Karmine Corp Blue,30.67,1,21,7,45,0.0,0.0,1.0,28,4.0,1.0,12.0,1.0
LFL,2025-04-23,Red,team,Karmine Corp Blue,Galions,30.67,0,7,21,20,1.0,1.0,0.0,28,4.0,1.0,12.0,1.0
AL,2025-04-23,Blue,team,Geekay Esports,Fox Gaming,28.58,1,15,8,30,1.0,1.0,1.0,23,3.0,1.0,10.0,1.0
AL,2025-04-23,Red,team,Fox Gaming,Geekay Esports,28.58,0,8,15,12,0.0,0.0,0.0,23,3.0,1.0,10.0,1.0
EBL,2025-04-23,Blue,team,Partizan Sangal,Crvena zvezda Esports,29.9,1,20,9,60,1.0,0.0,1.0,29,4.0,1.0,15.0,1.0
EBL,2025-04-23,Red,team,Crvena zvezda Esports,Partizan Sangal,29.9,0,9,20,29,0.0,1.0,0.0,29,4.0,1.0,15.0,1.0
RL,2025-04-23,Blue,team,Forsaken,DOCISK,28.15,1,23,18,63,0.0,0.0,0.0,41,4.0,1.0,14.0,2.0
RL,2025-04-23,Red,team,DOCISK,Forsaken,28.15,0,18,23,29,1.0,1.0,1.0,41,4.0,1.0,14.0,2.0
